cluster_id,source_id
1,4048343028318918784
4,3752314778199724288
3,3753526229559762176
2,4207016849801461376
0,6251730520341059328
1,6251827719740953728
2,1774512605026325248
2,4144704330484791424
1,3061638235477776128
0,3116692019628900864
1,4213601103390045312
4,4261676871393648896
0,3161838860417681536
1,4073822767141941888
1,4073919141893062144
3,2660924933580719360
2,5956581673464665088
4,5965489951009419264
4,6025203053120445696
3,2647066001829090048
3,2653234365140028672
4,2635895238568777600
3,2636002921988876672
3,2636765020985920256
2,6752083902401054464
3,1360404610108410752
1,4038198384277367808
2,3375900511487778432
0,6733531464765012608
1,6733958414559413376
1,4113134254894222336
3,4173363547659223552
4,4689638888887481600
2,3509140911085790720
1,4084125706483003776
2,6109420386759615104
1,6024294920929886336
0,4200600576677634176
0,4200313471006383360
1,943297314966402432
3,944705102166118016
1,6715212432800366336
4,4144908319863102848
1,4287824082512840704
2,4077529182161085312
2,6221307514632333440
3,4048837288795826048
1,3432189081556970624
1,4396030766993444352
3,4038423779812360320
3,6177435488854907264
2,6177437756597645312
2,3765265955727738240
3,3768783778756597888
3,3762501753431094656
2,3778564484441393536
0,4652215735018634752
1,5899804095603228416
4,6757413437127726464
2,6757885784746011648
2,6757980445827438976
1,6770952926387615488
1,4468574478315805952
1,4075492096352828032
1,4210119809054402048
4,6307501113055775232
4,6311598138194050944
4,6308249438093048064
3,6308287439963490176
2,6312231937928173056
1,6307251287693241856
4,6308830216455661184
2,4087001612275854976
1,4087017078469100288
2,6761560627511083520
1,6761494789923088640
1,2607975782185966336
4,2612028036585409280
1,2600862461645386752
1,2608992211966631168
0,2611353241388061952
4,2599568950639739392
2,6111055738509065472
1,6745710445814401792
4,6745561633786994816
1,6029571683389400704
2,4292250785071698816
1,6733095577125019392
4,6256211236378499200
3,6256399489087632768
1,4255491946683796096
3,1183351317835065600
2,4059890580495761024
2,4152068996736182528
2,3352963870000427776
3,3351518184010343168
0,139974019265704064
0,140453818651558656
0,138993976447711104
3,1153947005358188800
2,3835834433064146560
2,3829450432330485632
2,3829619173005738624
2,1161269413497706496
3,1156363530053417856
2,1166605923246950272
1,4201328595122906752
3,6665298728067532800
2,6664839853760464256
1,6736300790967284736
2,5948731400951054336
0,3791054799094271488
4,3791081049934392832
3,3780248244764964224
3,3788411775003859840
2,3801762663667379968
1,3803159838000339200
1,4048285613207816064
2,6176581718075985024
1,4046121430745653504
1,4149708375319884288
0,2327671583495910912
0,2328852935725030400
2,2330258214664277248
1,2332657177237508608
4,6228655482120974080
1,6228947088924283264
2,6230193527089399552
1,6228308689281705088
1,6228485607575091840
0,4203161854659910016
4,4263206704375388672
3,4263158944336426752
2,4263243675442503552
0,345116603809525248
4,6744257853512402432
3,6743815811182100608
3,6241844124098811520
3,6736775333321885312
3,3873872415784262272
3,3884109182572008448
0,3890140691044864512
1,3885474123178444160
0,3875430840372973440
2,3887005399278900864
4,4306437199462671744
2,6671805427422414336
2,4080233396655121920
0,6769613038329037312
2,4005349924585234176
3,4024489531511197440
2,4013142094772079744
1,3655903688801322624
1,3655948871857241088
2,3666661035689582848
3,3663773168399440768
1,6218487301666816384
1,6217784541942838656
0,6219145153217627392
1,6216753096952652416
4,67982258486347648
1,4206802788631014144
2,4104615410594861952
3,351868395477773568
1,3372679835770757376
3,2569296754122816384
3,2595106209036790400
4,2571199008022444416
0,6759283191004226176
1,5858087834172550144
2,6737375731057989888
2,6737330689772376448
2,4090355986079196544
4,6095985484238998912
2,6164089376199493248
3,6164172041432979584
2,4117874077718119552
2,6703183019680806144
2,6258288901037871872
4,6258314499042932352
1,6816581082685945728
0,4045479036687811072
0,317775804074023296
0,4310968939738317952
1,6869222022935425280
4,6869329053519930496
3,6869442646815674496
2,4051203231665103232
1,4286861460090120704
3,5132423147773654912
2,4047336558509957888
3,3101614657196505344
1,4307764859760779648
0,1786623970420025728
3,3324578263639738240
1,4199798006216565760
2,4200028903659751040
1,4199844357504150272
1,4205865210149271424
4,3157237850932649472
1,4268915506212366592
2,3140245104884862080
2,291384398271040128
2,5920475944962083072
2,134751407753791744
3,4104921212267465472
4,5859263418243607680
2,3971901372118697216
4,3966487101985996288
0,3984810222744918912
4,3980732099757127168
3,3991219482181244800
0,3963645895220096768
0,3969861297013054976
1,3964466096534854272
0,3992670390853608832
1,3988321719286157568
0,3992865279289113600
0,3977315126855922944
3,5948067635206864128
4,6728324933633528448
1,6005339924581238016
4,6104928740020630912
1,6105877859073573888
2,6106390441950723072
2,6106057496085284736
1,6756572211952130560
1,6756977210192896000
1,2625044639350443136
2,2621577222057910528
1,2616442781929409792
1,2619463273514988928
1,2629765186365983104
1,2634018166061736960
0,2623926539104185856
1,6765541684208896128
1,4263504809458183808
0,3329236374715158272
2,4107149961079105408
2,5670030178512797824
3,3128931508192405120
2,4101826503650485760
0,36400882922664448
4,5837495871130754816
2,3327074258115083904
4,2516933298828085760
1,2517108675228216192
0,2519619581828934144
3,2514066017316587136
0,2520107524473539840
4,4203335032122456448
4,2520926213959705856
3,2515999955190706944
3,5328315781524048640
3,6722413512410875264
3,6743065123914415872
3,4946495594079631488
3,4081481140503709184
2,4417699014436734848
1,6742627690084348672
2,4418080922928046208
3,4421477761024265216
3,4421478860535939584
3,4421478959322064640
3,4421479032334646784
3,4419340894534051072
3,4421526448773625216
3,4421571868055001088
3,4421572589609582464
3,4421572868783094272
3,4421573070645750400
3,4421573173724979840
2,4419782004855272704
2,4419813890692387968
3,4421573796496295808
2,6714036848709654784
3,6713221973154146944
2,4483368067970021120
3,4483877829047314176
2,2338846950960914816
0,2338876122378795264
2,2339390865619314688
2,5247510782209216128
3,5070520918007980672
2,6018221704045569920
0,2708143043823159424
3,2715703083912464896
3,2713152320015160320
0,2706809752830518784
4,2706918192164870912
4,2721869415703677696
3,2762487917854712192
3,6730096315553193216
3,6730012340358432384
4,6729740520465648640
1,4082420123431555072
2,4082226540664149248
3,3649629183963292416
4,3641456483969647872
3,3650590573738141824
1,3647966829756640384
1,3651348893163880192
2,3642844514320563968
1,3652099790886196864
4,3654149967755091072
0,3649031122652578432
1,3639641671308501632
1,3639741108391397248
1,3649271469022328064
1,6793066205459679616
3,5658488059498191360
4,4087858376661691520
2,4075729938783340800
1,4188153250361373312
1,4036911607729612672
4,3108936850583919488
2,5255833982171372160
1,5954116430945397632
0,8561866981316864
3,18851302952464896
0,22690866276308992
2,17206570996336000
1,6607232483912676480
0,4427440962336664448
2,759404544974443264
2,760185266949930880
4,761800651394098944
1,6709173330825259392
0,4077584226504665216
1,2405479103655658368
4,2401431698274260096
3,2406996193479044224
0,2393335620497246720
3,2409412640864629888
3,2391576779849811712
2,2391806612139873024
3,2725540586244901376
2,2726068622408570368
2,2724473991246414208
4,2732690813439821056
0,2733968205432975872
2,6115798821212401408
1,6116309514303957504
2,896671459238260480
1,6119604716289436416
4,6123215718632066688
0,4186961036155834624
2,3113976638227404288
1,4076302062861908352
0,3614490033585461248
0,3612606600230994816
2,3618819154461342592
1,3616077384778673792
2,3616105869001826688
4,6287499072400691712
3,6285460753937132416
2,6285695430950120576
3,6284432641845600640
3,6284434596054456576
0,6284584168291518976
0,6284682196625458048
2,6288249798324503296
0,6290364021745670784
3,6292504156704893696
1,6288389131358723328
4,6288392739131255424
3,6286575315130359168
0,6286591429847507328
1,6285213466899796224
3,6286833421188598784
4,6283456236864172672
0,4058172039441472384
3,6731677408978714624
4,6731350549077214336
3,6731537736633965440
1,3866405293018178176
0,3861723297629046912
3,3862595657026475776
2,3868021845693506816
4,3868177637042700544
1,3857483890030055040
2,3868966085663399424
1,3870524647691206912
0,3872188552381499776
2,3872458516846075264
1,6710304384694658432
1,6711007316217921280
2,3104642368621887872
4,4144531294865687424
1,4112765132569267584
2,6106847632629064832
1,6338247860509576960
0,6338316683065680768
4,6338324001689857920
3,6337712222252317312
3,6729352594711459456
1,73591657572321920
0,83890130154857728
0,76874386976093056
3,86969484266979328
0,3360817307898627712
2,5502730177154763136
0,2501510659679247104
0,2503162126144219008
4,2496729948762049920
2,2498398217138994560
1,4051332359961198848
1,4089124979709705216
4,3916414002427204096
1,3917827424624902272
0,3914340151698794880
1,4294504852617757440
1,4148000460189592960
2,6661287262970914432
0,6661629584747240832
3,5157771799941170688
2,6727475797083853824
1,6014466803102030464
3,4048697135422532224
0,6197887229769208960
2,6198407917243780608
1,6198084592106795776
4,6199550378546187392
1,6214422304100912512
2,6213115568891119104
2,6215976944832440192
4,6215326205746119296
0,6214645298804751872
0,6214199687356907008
3,6272584579422948480
1,6272686524766474240
2,6272803450956283136
4,6274352972077396992
2,6271795920348213632
4,6274844419415031936
1,6275386886668736640
4,6269417023862555520
2,6272373713708759424
1,6270860506534277888
4,5955730582750098304
0,3379792576490707712
4,6735603563150424960
1,6735700556373056384
2,5413575349116674816
2,5413575757129252352
2,5413576379908851712
2,4053641712287774464
0,2418787905931138560
0,2436702867357758592
1,6325191056850607104
2,6325254175689950208
4,6323281445671440128
0,6325658280573059968
2,6325710571799759872
4,6330498841858693120
2,6325868768330333824
1,6323988672166446720
4,6324100856712117632
2,6327036861995922560
3,6333979384572146176
2,4046800512227611264
0,4078429995781446656
1,4078466245283338112
1,3325020988868975360
4,3621802129507692544
0,3632752578125385216
1,3624330078538728064
2,6732327568242352896
1,6731994205757702784
2,4205305249494078592
1,5922981903766377600
2,6101105055199071360
4,5982950367479927040
2,6101359042382490496
1,4204088197575288704
0,55145735110664704
2,55417486279742208
0,55557399134357760
2,6316948189980247168
1,6318744306644022784
1,6319017677018270464
1,6319224797521213696
2,6319227507644113024
2,6317828550897175936
2,6314337296536794368
1,6709781463840101504
2,4105613840215941888
1,6281587071393278080
3,6278585439009603584
0,6281631429815430016
2,6280316929304976384
3,6281827039805826944
2,6282625731924224384
2,6278966625946782848
3,6279183573334646656
1,6278096637371436288
2,329836896875417984
0,330681042631403648
4,4084489507390314112
1,4415257583226298624
3,6626664771385047168
0,2736221512779659776
0,2736413141335879808
0,2734792804794068480
2,2737131328587423104
2,6202043933478392448
3,6203244840693072128
2,3556799861067161984
4,4263757181735260928
1,2138393268117714816
2,4046074323540582656
0,3266714780597621248
2,1781478427800393344
2,1778107943624895104
4,6124279358692431616
2,6123629306803017984
1,6123796673087901952
2,6124714043742648704
1,4264804981969187200
3,6734413096976140288
2,3814437219528785280
0,3804557557797439872
2,3804707503695950720
4,3804757325316539392
2,3815124036339068416
3,3806699299073433344
4,3811517500760998016
3,3818784825944005632
2,3826788102362865920
4,5173473070799308288
0,5180574021837154432
0,5181462087926905472
3,5183284872047415424
4,4048969092821939200
1,4052008005454864256
2,4307871581130501376
1,4155291459210512256
3,6299152559920708736
4,6301370721550367488
3,6297085439405067520
0,6297127018984309248
2,6299430908161072512
2,6299898544200389888
1,6300027152701158912
1,6302337810746413824
3,6302556235603237248
4,6301024680329697792
1,6301025543618821760
1,6301027158526567040
0,6303306373116330880
1,6296180644415263232
2,6304083251095917440
2,6304245532140107264
4,6304257656832661888
2,6296603754528411648
1,6296619456928779008
3,6304718352204908032
3,6657539337070780416
3,3152724871096760448
4,4297518442164905344
1,4203011878772800768
2,3382601863059393792
0,6099498634350546944
3,4106676754382073856
2,4044866991013896960
2,6099112976350020480
0,3249177982451886720
0,4656995900507622144
0,867303022624338688
2,4045575420147985024
2,4045627612597795968
3,4080691892999046144
1,4074980346740010368
2,4091797342779332224
4,6232654642133701888
1,5961946121981430528
3,4079478414503741952
0,3141999925440454528
1,3141558162286044416
1,671279306484884608
1,2703494343020539392
0,2703928070293139584
0,2703967476618211200
2,6212077080160386688
1,6210838926987076992
3,6210906237715102080
0,6210916305118540160
1,6212582202673593216
1,6212598592268878592
2,6212677860185617664
1,1328056905004415360
1,1328057660918491008
1,1328058696010941568
3,103590801544081408
2,6722938460498556544
3,6755615533752379648
1,6756295920995827968
2,6756359765688658176
0,3498460220773915264
2,6717893660621567360
2,2375647158466154112
1,2385229505381251584
2,2380811147969307776
3,2385295716597134208
3,2382276556450958464
1,2382320781730066048
2,2387390320607657216
2,6116812678312789248
4,4048448955037702272
1,4048413740667763456
1,2679270693111413376
3,2679276229324474112
1,2680470706974136192
3,2677865757769435264
4,2683591056549137280
2,2678942974222132096
0,2678952143977188352
1,2683940701246850816
2,2679091614450130688
0,4082585496845195520
4,4082971734666420480
1,3752161568126440832
2,3752936689464394624
2,3749658701704624128
2,3748154599862248832
3,3754823279618770688
3,3748578427235044736
1,3751932075138213120
3,3759414118622241280
3,3760430685841694592
1,6201556059553772672
1,6200615015038012800
2,6201865258539177088
1,1769595558962494720
3,6726841073948100864
4,6093185577881785216
0,6205760037962579968
2,6727102036171215360
1,6727008818197787776
2,6727157595862238080
2,4076829446095112832
2,4261773319183838848
1,5950125581715893248
3,3163569560438048384
3,2669450443662753280
1,2663940962695165568
1,2662845161918736128
3,6912363217072051584
4,5686853359253147776
4,6764555697154884992
2,6764724575269362176
4,2651708754101274240
2,2648139365695862528
3,2653808344569480704
4,2649943939154999040
4,2654934416275077504
2,2636641222848552704
0,2656886015054626688
4,2657889044537273088
4,5976208123483231872
1,4143539427889684736
2,4184617324044496640
4,4069039410518473728
1,6734607332577627264
3,5904190631573148800
2,6705749034999139968
3,6705854970373130752
1,4074230887799688320
1,4074032529031513984
3,4074500474303379328
2,4048110756529723520
1,4270477224979649664
2,6733600768356829696
2,6553317828164849792
2,6266007713182523520
1,5954818744001004544
1,5954889559422311296
0,928192602179492864
4,6770171414134653312
4,6769956807511468416
1,6688067827170118528
4,4689626824310123264
2,3505964903029539712
2,3501744736883900544
1,5888020423345613952
3,4083396008714329472
1,6109280783143372416
3,4200454139778608896
3,5894204111085116160
1,6222176816012914688
1,6225120861475770112
1,6225210574753054080
2,6223520831539113600
2,6223767912417205504
1,6224072472842195712
1,4277751593917645440
1,4077702153479152384
2,6721271016761051136
0,4397195424681349376
0,4197756625457210368
0,6182424969542532480
0,115471024685021184
3,4179403092002895488
2,4484929335819761024
1,3773650698257507584
1,3772153880679781760
3,3769283128834339072
4,3776177444697538048
3,3779224805598187392
2,3779421794273471872
0,3115824023919608448
3,6730732692264859776
2,6730547355843299840
3,6730309311573075584
3,4819197779950717056
0,6529766362112913664
0,6539060636981610624
2,6757669524552769664
2,6757316959284062336
1,6757744978538854144
2,3103444759941096064
4,3103523542523652352
3,4283332951156698240
3,4283347661428481664
3,6692848469367380096
4,6770974950981480704
1,6772629857719641600
2,5855400318497345664
1,4075583974296307840
2,6103881218977013120
1,6103605134179182976
2,6102958694363309824
1,6103313802257507712
2,6104327719479381632
3,6310685848484491392
1,6307474419834570880
1,6307630000729577856
3,6309304866176365824
1,6307034340305091456
1,6310400941830183936
3,6312456994214527872
1,6307341688165435520
0,6307393365211807872
2,6313662574354429696
4,4086980210487773568
3,6723172519038381440
2,6723526454394015616
1,6723190489181731200
1,6723250446927001856
1,6761559287481060736
3,2604066644687553792
4,2608493892680549632
0,2609011423355192064
2,2597414457604840960
1,2598341277187748736
3,2605859535835393664
2,2609903127285654784
1,2598509747280361472
3,2610788990060340096
4,2614355148650338944
4,2614560967778618752
3,2611747523681494016
3,2611769651353022592
1,2615091202965636992
1,2615991776003475968
4,6110836626457650816
1,6112499843954761984
2,6111108927384412160
1,6110735952424433024
0,3384383140614680192
1,4071313883448044928
4,3449246526994266880
3,6745418491116366976
1,4046450249055254784
3,3155388678531880832
2,3154778621377895936
1,6737063302281785344
1,6737135801331935360
1,6737092263219776128
2,6737030626169473792
3,6737157551047030400
1,6737161605496193792
1,6732947658452232832
1,6733102277274334208
1,5962491956472949376
1,1171372958988382848
3,1171847608710063488
3,1175935489862648320
0,1180077144006229888
2,1172784530055677952
3,1173170183759142144
4,6871690048581846784
1,6761984145640355968
4,6762310356977666560
0,5253678733242223872
2,4280632245680858624
2,3351574332118788352
0,3353236583243437952
2,4052514811597156992
4,135758457324577920
0,136044261628425088
2,137859658405173120
3,139548714424551424
0,3831209101179192576
2,3831412304671820544
2,3831481883142143488
0,3831505900599188608
1,3831832421192898688
2,1156641637775743232
2,3831892894332489600
3,1154146330496211072
0,3836098354510029824
